transport_type,line_number,vehicle_id,fleet_number,lat,lon,heading_deg,speed_kmh,floor_type,destination,snapshot_ts,snapshot_date
2,8,3393,91,59.42935,24.69843,97,,Z,Äigrumäe,2026-05-23 07:21:06+03,2026-05-23
2,8,1186,49,59.48132,24.89081,89,,Z,Äigrumäe,2026-05-23 07:21:36+03,2026-05-23
2,8,1236,34,59.4414,24.77027,246,,Z,Väike-Õismäe,2026-05-23 07:21:36+03,2026-05-23
2,8,1474,2,59.41192,24.63537,117,,Z,Väike-Õismäe,2026-05-23 07:21:36+03,2026-05-23
2,8,1476,61,59.44324,24.77931,68,,Z,Äigrumäe,2026-05-23 07:21:36+03,2026-05-23
2,8,1710,18,59.42032,24.64657,252,,Z,Väike-Õismäe,2026-05-23 07:21:36+03,2026-05-23
2,8,3393,91,59.42923,24.70152,94,,Z,Äigrumäe,2026-05-23 07:21:36+03,2026-05-23
2,8,1186,49,59.48132,24.89081,89,,Z,Äigrumäe,2026-05-23 07:22:06+03,2026-05-23
2,8,1236,34,59.44116,24.76917,248,,Z,Väike-Õismäe,2026-05-23 07:22:06+03,2026-05-23
2,8,1474,2,59.41192,24.63535,117,,Z,Väike-Õismäe,2026-05-23 07:22:06+03,2026-05-23
2,8,1476,61,59.4433,24.78494,98,,Z,Äigrumäe,2026-05-23 07:22:06+03,2026-05-23
2,8,1710,18,59.41922,24.6426,234,,Z,Väike-Õismäe,2026-05-23 07:22:06+03,2026-05-23
2,8,3393,91,59.4292,24.70384,89,,Z,Äigrumäe,2026-05-23 07:22:06+03,2026-05-23
2,8,1186,49,59.48132,24.89081,89,,Z,Äigrumäe,2026-05-23 07:22:37+03,2026-05-23
2,8,1236,34,59.44047,24.76552,251,,Z,Väike-Õismäe,2026-05-23 07:22:37+03,2026-05-23
2,8,1474,2,59.41192,24.63536,117,,Z,Väike-Õismäe,2026-05-23 07:22:37+03,2026-05-23
2,8,1476,61,59.44239,24.79007,104,,Z,Äigrumäe,2026-05-23 07:22:37+03,2026-05-23
2,8,1710,18,59.41799,24.64095,209,,Z,Väike-Õismäe,2026-05-23 07:22:37+03,2026-05-23
2,8,3393,91,59.42935,24.70506,92,,Z,Äigrumäe,2026-05-23 07:22:37+03,2026-05-23
2,8,1186,50,59.48132,24.89081,89,,Z,Äigrumäe,2026-05-23 07:23:07+03,2026-05-23
2,8,1236,34,59.44025,24.76411,252,,Z,Väike-Õismäe,2026-05-23 07:23:07+03,2026-05-23
2,8,1474,2,59.41192,24.63537,117,,Z,Väike-Õismäe,2026-05-23 07:23:07+03,2026-05-23
2,8,1476,61,59.44235,24.79102,93,,Z,Äigrumäe,2026-05-23 07:23:07+03,2026-05-23
2,8,1710,18,59.4161,24.63955,192,,Z,Väike-Õismäe,2026-05-23 07:23:07+03,2026-05-23
2,8,3393,91,59.42989,24.70789,64,,Z,Äigrumäe,2026-05-23 07:23:07+03,2026-05-23
2,8,1186,50,59.48132,24.89081,89,,Z,Väike-Õismäe,2026-05-23 07:23:37+03,2026-05-23
2,8,1236,34,59.43991,24.76212,251,,Z,Väike-Õismäe,2026-05-23 07:23:37+03,2026-05-23
2,8,1474,2,59.41193,24.63538,117,,Z,Väike-Õismäe,2026-05-23 07:23:37+03,2026-05-23
2,8,1476,61,59.44293,24.79481,69,,Z,Äigrumäe,2026-05-23 07:23:37+03,2026-05-23
2,8,1710,18,59.41354,24.64017,166,,Z,Väike-Õismäe,2026-05-23 07:23:37+03,2026-05-23
2,8,3393,91,59.43125,24.71228,60,,Z,Äigrumäe,2026-05-23 07:23:37+03,2026-05-23
2,8,1186,50,59.48132,24.89071,89,,Z,Väike-Õismäe,2026-05-23 07:24:07+03,2026-05-23
2,8,1236,34,59.44017,24.75886,289,,Z,Väike-Õismäe,2026-05-23 07:24:07+03,2026-05-23
2,8,1474,2,59.41193,24.63537,117,,Z,Väike-Õismäe,2026-05-23 07:24:07+03,2026-05-23
2,8,1476,61,59.44358,24.79622,50,,Z,Äigrumäe,2026-05-23 07:24:07+03,2026-05-23
2,8,1710,18,59.41273,24.63825,292,,Z,Väike-Õismäe,2026-05-23 07:24:07+03,2026-05-23
2,8,3393,91,59.43146,24.71283,60,,Z,Äigrumäe,2026-05-23 07:24:07+03,2026-05-23
2,8,1186,50,59.48128,24.88955,312,,Z,Väike-Õismäe,2026-05-23 07:24:37+03,2026-05-23
2,8,1236,34,59.44043,24.75761,291,,Z,Väike-Õismäe,2026-05-23 07:24:37+03,2026-05-23
2,8,1474,2,59.41193,24.63536,117,,Z,Väike-Õismäe,2026-05-23 07:24:37+03,2026-05-23
2,8,1476,61,59.44591,24.7998,37,,Z,Äigrumäe,2026-05-23 07:24:37+03,2026-05-23
2,8,1710,18,59.41299,24.63679,291,,Z,Väike-Õismäe,2026-05-23 07:24:37+03,2026-05-23
2,8,3393,91,59.43322,24.71851,62,,Z,Äigrumäe,2026-05-23 07:24:37+03,2026-05-23
2,8,1186,50,59.48331,24.88585,314,,Z,Väike-Õismäe,2026-05-23 07:25:07+03,2026-05-23
2,8,1236,34,59.44105,24.75432,290,,Z,Väike-Õismäe,2026-05-23 07:25:07+03,2026-05-23
2,8,1474,2,59.41193,24.63536,117,,Z,Väike-Õismäe,2026-05-23 07:25:07+03,2026-05-23
2,8,1476,61,59.44603,24.79998,37,,Z,Äigrumäe,2026-05-23 07:25:07+03,2026-05-23
2,8,1710,18,59.41273,24.63461,289,,Z,Väike-Õismäe,2026-05-23 07:25:07+03,2026-05-23
2,8,3393,91,59.43351,24.71982,66,,Z,Äigrumäe,2026-05-23 07:25:07+03,2026-05-23
2,8,1186,50,59.48605,24.88246,332,,Z,Väike-Õismäe,2026-05-23 07:25:37+03,2026-05-23
2,8,1236,34,59.44308,24.75312,2,,Z,Väike-Õismäe,2026-05-23 07:25:37+03,2026-05-23
2,8,1474,2,59.41192,24.63536,117,,Z,Väike-Õismäe,2026-05-23 07:25:37+03,2026-05-23
2,8,1476,61,59.44768,24.80253,36,,Z,Äigrumäe,2026-05-23 07:25:37+03,2026-05-23
2,8,1710,18,59.41226,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:25:37+03,2026-05-23
2,8,3393,91,59.43433,24.72405,65,,Z,Äigrumäe,2026-05-23 07:25:37+03,2026-05-23
2,8,1186,50,59.48875,24.88096,358,,Z,Väike-Õismäe,2026-05-23 07:26:07+03,2026-05-23
2,8,1236,34,59.44379,24.75122,283,,Z,Väike-Õismäe,2026-05-23 07:26:07+03,2026-05-23
2,8,1474,3,59.41192,24.63537,117,,Z,Äigrumäe,2026-05-23 07:26:07+03,2026-05-23
2,8,1476,61,59.44841,24.80361,37,,Z,Äigrumäe,2026-05-23 07:26:07+03,2026-05-23
2,8,1710,18,59.41227,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:26:07+03,2026-05-23
2,8,3393,91,59.43459,24.72548,67,,Z,Äigrumäe,2026-05-23 07:26:07+03,2026-05-23
2,8,1186,50,59.49089,24.88005,345,,Z,Väike-Õismäe,2026-05-23 07:26:38+03,2026-05-23
2,8,1236,34,59.44401,24.74911,285,,Z,Väike-Õismäe,2026-05-23 07:26:38+03,2026-05-23
2,8,1474,3,59.41193,24.63539,117,,Z,Äigrumäe,2026-05-23 07:26:38+03,2026-05-23
2,8,1476,61,59.45044,24.8064,33,,Z,Äigrumäe,2026-05-23 07:26:38+03,2026-05-23
2,8,1710,18,59.41227,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:26:38+03,2026-05-23
2,8,3393,91,59.43504,24.72983,81,,Z,Äigrumäe,2026-05-23 07:26:38+03,2026-05-23
2,8,1186,50,59.4907,24.87893,288,,Z,Väike-Õismäe,2026-05-23 07:27:08+03,2026-05-23
2,8,1236,34,59.44443,24.74487,282,,Z,Väike-Õismäe,2026-05-23 07:27:08+03,2026-05-23
2,8,1474,3,59.41266,24.6364,41,,Z,Äigrumäe,2026-05-23 07:27:08+03,2026-05-23
2,8,1476,61,59.453,24.80826,16,,Z,Äigrumäe,2026-05-23 07:27:08+03,2026-05-23
2,8,1710,18,59.41227,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:27:08+03,2026-05-23
2,8,3393,91,59.43492,24.73262,98,,Z,Äigrumäe,2026-05-23 07:27:08+03,2026-05-23
2,8,1186,50,59.48973,24.87566,240,,Z,Väike-Õismäe,2026-05-23 07:27:38+03,2026-05-23
2,8,1236,34,59.44362,24.74327,205,,Z,Väike-Õismäe,2026-05-23 07:27:38+03,2026-05-23
2,8,1474,3,59.41289,24.63684,27,,Z,Äigrumäe,2026-05-23 07:27:38+03,2026-05-23
2,8,1476,61,59.45434,24.80904,16,,Z,Äigrumäe,2026-05-23 07:27:38+03,2026-05-23
2,8,1710,18,59.41228,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:27:38+03,2026-05-23
2,8,3393,91,59.43633,24.73286,353,,Z,Äigrumäe,2026-05-23 07:27:38+03,2026-05-23
2,8,1186,50,59.48814,24.87019,239,,Z,Väike-Õismäe,2026-05-23 07:28:09+03,2026-05-23
2,8,1236,34,59.44259,24.74278,204,,Z,Väike-Õismäe,2026-05-23 07:28:09+03,2026-05-23
2,8,1474,3,59.41229,24.63971,112,,Z,Äigrumäe,2026-05-23 07:28:09+03,2026-05-23
2,8,1476,61,59.4574,24.81173,26,,Z,Äigrumäe,2026-05-23 07:28:09+03,2026-05-23
2,8,1710,18,59.41227,24.63521,155,,Z,Väike-Õismäe,2026-05-23 07:28:09+03,2026-05-23
2,8,3393,91,59.43692,24.73338,21,,Z,Äigrumäe,2026-05-23 07:28:09+03,2026-05-23
2,8,1186,50,59.48702,24.86537,257,,Z,Väike-Õismäe,2026-05-23 07:28:39+03,2026-05-23
2,8,1236,34,59.4414,24.74242,224,,Z,Väike-Õismäe,2026-05-23 07:28:39+03,2026-05-23
2,8,1474,3,59.41219,24.64051,109,,Z,Äigrumäe,2026-05-23 07:28:39+03,2026-05-23
2,8,1476,61,59.45818,24.81277,34,,Z,Äigrumäe,2026-05-23 07:28:39+03,2026-05-23
2,8,1710,18,59.41227,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:28:39+03,2026-05-23
2,8,3393,91,59.43907,24.73618,43,,Z,Äigrumäe,2026-05-23 07:28:39+03,2026-05-23
2,8,1186,50,59.48531,24.86279,203,,Z,Väike-Õismäe,2026-05-23 07:29:09+03,2026-05-23
2,8,1236,34,59.44032,24.73937,237,,Z,Väike-Õismäe,2026-05-23 07:29:09+03,2026-05-23
2,8,1474,3,59.4137,24.64025,337,,Z,Äigrumäe,2026-05-23 07:29:09+03,2026-05-23
2,8,1476,61,59.46012,24.81738,57,,Z,Äigrumäe,2026-05-23 07:29:09+03,2026-05-23
2,8,1710,18,59.41227,24.63519,155,,Z,Väike-Õismäe,2026-05-23 07:29:09+03,2026-05-23
2,8,3393,91,59.43943,24.73721,53,,Z,Äigrumäe,2026-05-23 07:29:09+03,2026-05-23
2,8,1186,50,59.48349,24.85982,219,,Z,Väike-Õismäe,2026-05-23 07:29:39+03,2026-05-23
2,8,1236,34,59.43973,24.73768,238,,Z,Väike-Õismäe,2026-05-23 07:29:39+03,2026-05-23
2,8,1474,3,59.41407,24.63993,337,,Z,Äigrumäe,2026-05-23 07:29:39+03,2026-05-23
2,8,1476,61,59.46174,24.82355,63,,Z,Äigrumäe,2026-05-23 07:29:39+03,2026-05-23
2,8,1710,18,59.41226,24.63519,155,,Z,Väike-Õismäe,2026-05-23 07:29:39+03,2026-05-23
2,8,3393,91,59.43966,24.73804,62,,Z,Äigrumäe,2026-05-23 07:29:39+03,2026-05-23
2,8,1186,50,59.48129,24.85755,212,,Z,Väike-Õismäe,2026-05-23 07:30:09+03,2026-05-23
2,8,1236,34,59.43965,24.73749,238,,Z,Väike-Õismäe,2026-05-23 07:30:09+03,2026-05-23
2,8,1474,3,59.41577,24.63968,3,,Z,Äigrumäe,2026-05-23 07:30:09+03,2026-05-23
2,8,1476,61,59.4623,24.82528,63,,Z,Äigrumäe,2026-05-23 07:30:09+03,2026-05-23
2,8,1710,18,59.41226,24.63518,155,,Z,Väike-Õismäe,2026-05-23 07:30:09+03,2026-05-23
2,8,3393,91,59.43987,24.73865,62,,Z,Äigrumäe,2026-05-23 07:30:09+03,2026-05-23
2,8,1186,50,59.48005,24.85433,228,,Z,Väike-Õismäe,2026-05-23 07:30:40+03,2026-05-23
2,8,1236,34,59.4387,24.73517,232,,Z,Väike-Õismäe,2026-05-23 07:30:40+03,2026-05-23
2,8,1474,3,59.41709,24.64017,8,,Z,Äigrumäe,2026-05-23 07:30:40+03,2026-05-23
2,8,1476,61,59.46415,24.82895,42,,Z,Äigrumäe,2026-05-23 07:30:40+03,2026-05-23
2,8,1710,18,59.41225,24.63518,155,,Z,Väike-Õismäe,2026-05-23 07:30:40+03,2026-05-23
2,8,3393,91,59.44054,24.74027,50,,Z,Äigrumäe,2026-05-23 07:30:40+03,2026-05-23
2,8,1186,50,59.4799,24.85353,228,,Z,Väike-Õismäe,2026-05-23 07:31:10+03,2026-05-23
2,8,1236,34,59.43676,24.73305,204,,Z,Väike-Õismäe,2026-05-23 07:31:10+03,2026-05-23
2,8,1474,3,59.41932,24.64405,61,,Z,Äigrumäe,2026-05-23 07:31:10+03,2026-05-23
2,8,1476,61,59.46622,24.83288,45,,Z,Äigrumäe,2026-05-23 07:31:10+03,2026-05-23
2,8,1710,18,59.41225,24.63519,155,,Z,Väike-Õismäe,2026-05-23 07:31:10+03,2026-05-23
2,8,3393,91,59.44205,24.74414,51,,Z,Äigrumäe,2026-05-23 07:31:10+03,2026-05-23
2,8,1186,50,59.47828,24.84831,225,,Z,Väike-Õismäe,2026-05-23 07:31:41+03,2026-05-23
2,8,1236,34,59.43661,24.73292,204,,Z,Väike-Õismäe,2026-05-23 07:31:41+03,2026-05-23
2,8,1474,3,59.4202,24.64651,9,,Z,Äigrumäe,2026-05-23 07:31:41+03,2026-05-23
2,8,1476,61,59.46755,24.8339,9,,Z,Äigrumäe,2026-05-23 07:31:41+03,2026-05-23
2,8,1710,18,59.41225,24.63518,155,,Z,Väike-Õismäe,2026-05-23 07:31:41+03,2026-05-23
2,8,3393,91,59.44289,24.749,65,,Z,Äigrumäe,2026-05-23 07:31:41+03,2026-05-23
2,8,1186,50,59.47582,24.84598,199,,Z,Väike-Õismäe,2026-05-23 07:32:11+03,2026-05-23
2,8,1236,34,59.43652,24.72919,269,,Z,Väike-Õismäe,2026-05-23 07:32:11+03,2026-05-23
2,8,1474,3,59.42046,24.64465,268,,Z,Äigrumäe,2026-05-23 07:32:11+03,2026-05-23
2,8,1476,61,59.47023,24.83519,14,,Z,Äigrumäe,2026-05-23 07:32:11+03,2026-05-23
2,8,1710,18,59.41225,24.63519,155,,Z,Väike-Õismäe,2026-05-23 07:32:11+03,2026-05-23
2,8,3393,91,59.44343,24.75048,82,,Z,Äigrumäe,2026-05-23 07:32:11+03,2026-05-23
2,8,1186,50,59.47442,24.84191,245,,Z,Väike-Õismäe,2026-05-23 07:32:41+03,2026-05-23
2,8,1236,34,59.43624,24.72823,252,,Z,Väike-Õismäe,2026-05-23 07:32:41+03,2026-05-23
2,8,1474,3,59.42098,24.64394,327,,Z,Äigrumäe,2026-05-23 07:32:41+03,2026-05-23
2,8,1476,61,59.47307,24.83681,18,,Z,Äigrumäe,2026-05-23 07:32:41+03,2026-05-23
2,8,1710,18,59.41225,24.63519,155,,Z,Väike-Õismäe,2026-05-23 07:32:41+03,2026-05-23
2,8,3393,91,59.44333,24.75083,82,,Z,Äigrumäe,2026-05-23 07:32:41+03,2026-05-23
2,8,1186,50,59.47424,24.83806,274,,Z,Väike-Õismäe,2026-05-23 07:33:11+03,2026-05-23
2,8,1236,34,59.4361,24.72784,252,,Z,Väike-Õismäe,2026-05-23 07:33:11+03,2026-05-23
2,8,1474,3,59.42255,24.64546,48,,Z,Äigrumäe,2026-05-23 07:33:11+03,2026-05-23
2,8,1476,61,59.47408,24.83862,99,,Z,Äigrumäe,2026-05-23 07:33:11+03,2026-05-23
2,8,1710,18,59.41227,24.63519,155,,Z,Väike-Õismäe,2026-05-23 07:33:11+03,2026-05-23
2,8,3393,91,59.44189,24.75264,154,,Z,Äigrumäe,2026-05-23 07:33:11+03,2026-05-23
2,8,1186,50,59.47351,24.83696,242,,Z,Väike-Õismäe,2026-05-23 07:33:41+03,2026-05-23
2,8,1236,34,59.43475,24.72444,225,,Z,Väike-Õismäe,2026-05-23 07:33:41+03,2026-05-23
2,8,1474,3,59.42274,24.64594,51,,Z,Äigrumäe,2026-05-23 07:33:41+03,2026-05-23
2,8,1476,61,59.47433,24.84129,79,,Z,Äigrumäe,2026-05-23 07:33:41+03,2026-05-23
2,8,1710,18,59.41226,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:33:41+03,2026-05-23
2,8,3393,91,59.44029,24.75528,129,,Z,Äigrumäe,2026-05-23 07:33:41+03,2026-05-23
2,8,1186,50,59.47153,24.83564,198,,Z,Väike-Õismäe,2026-05-23 07:34:12+03,2026-05-23
2,8,1236,34,59.43407,24.72275,212,,Z,Väike-Õismäe,2026-05-23 07:34:12+03,2026-05-23
2,8,1474,3,59.42362,24.64826,40,,Z,Äigrumäe,2026-05-23 07:34:12+03,2026-05-23
2,8,1476,61,59.47566,24.84578,46,,Z,Äigrumäe,2026-05-23 07:34:12+03,2026-05-23
2,8,1710,18,59.41226,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:34:12+03,2026-05-23
2,8,3393,91,59.43947,24.75972,107,,Z,Äigrumäe,2026-05-23 07:34:12+03,2026-05-23
2,8,1186,50,59.46987,24.83481,189,,Z,Väike-Õismäe,2026-05-23 07:34:42+03,2026-05-23
2,8,1236,34,59.43389,24.72176,249,,Z,Väike-Õismäe,2026-05-23 07:34:42+03,2026-05-23
2,8,1474,3,59.42399,24.64939,59,,Z,Äigrumäe,2026-05-23 07:34:42+03,2026-05-23
2,8,1476,61,59.47798,24.84772,41,,Z,Äigrumäe,2026-05-23 07:34:42+03,2026-05-23
2,8,1710,18,59.41226,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:34:42+03,2026-05-23
2,8,3393,91,59.43953,24.76085,95,,Z,Äigrumäe,2026-05-23 07:34:42+03,2026-05-23
2,8,1186,50,59.46731,24.83347,195,,Z,Väike-Õismäe,2026-05-23 07:35:12+03,2026-05-23
2,8,1236,34,59.4336,24.72035,247,,Z,Väike-Õismäe,2026-05-23 07:35:12+03,2026-05-23
2,8,1474,3,59.42538,24.65527,68,,Z,Äigrumäe,2026-05-23 07:35:12+03,2026-05-23
2,8,1476,61,59.47954,24.85096,48,,Z,Äigrumäe,2026-05-23 07:35:12+03,2026-05-23
2,8,1710,18,59.41227,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:35:12+03,2026-05-23
2,8,3393,91,59.43982,24.76297,74,,Z,Äigrumäe,2026-05-23 07:35:12+03,2026-05-23
2,8,1186,50,59.46681,24.8326,250,,Z,Väike-Õismäe,2026-05-23 07:35:42+03,2026-05-23
2,8,1236,34,59.43286,24.71676,249,,Z,Väike-Õismäe,2026-05-23 07:35:42+03,2026-05-23
2,8,1474,3,59.42628,24.65912,66,,Z,Äigrumäe,2026-05-23 07:35:42+03,2026-05-23
2,8,1476,61,59.48059,24.8557,47,,Z,Äigrumäe,2026-05-23 07:35:42+03,2026-05-23
2,8,1710,18,59.41226,24.63519,155,,Z,Väike-Õismäe,2026-05-23 07:35:42+03,2026-05-23
2,8,3393,91,59.43992,24.76359,72,,Z,Äigrumäe,2026-05-23 07:35:42+03,2026-05-23
2,8,1186,50,59.46671,24.83278,250,,Z,Väike-Õismäe,2026-05-23 07:36:12+03,2026-05-23
2,8,1236,34,59.4327,24.71613,249,,Z,Väike-Õismäe,2026-05-23 07:36:12+03,2026-05-23
2,8,1474,3,59.42682,24.66233,72,,Z,Äigrumäe,2026-05-23 07:36:12+03,2026-05-23
2,8,1476,61,59.48236,24.85863,22,,Z,Äigrumäe,2026-05-23 07:36:12+03,2026-05-23
2,8,1710,18,59.41226,24.63519,155,,Z,Väike-Õismäe,2026-05-23 07:36:12+03,2026-05-23
2,8,3393,91,59.44121,24.77008,68,,Z,Äigrumäe,2026-05-23 07:36:12+03,2026-05-23
2,8,1186,50,59.46638,24.83277,250,,Z,Väike-Õismäe,2026-05-23 07:36:42+03,2026-05-23
2,8,1236,34,59.43212,24.71372,242,,Z,Väike-Õismäe,2026-05-23 07:36:42+03,2026-05-23
2,8,1474,3,59.42761,24.66894,78,,Z,Äigrumäe,2026-05-23 07:36:42+03,2026-05-23
2,8,1476,61,59.4842,24.86079,33,,Z,Äigrumäe,2026-05-23 07:36:42+03,2026-05-23
2,8,1710,18,59.41226,24.63519,155,,Z,Väike-Õismäe,2026-05-23 07:36:42+03,2026-05-23
2,8,3393,91,59.44168,24.77224,66,,Z,Äigrumäe,2026-05-23 07:36:42+03,2026-05-23
2,8,1186,50,59.46467,24.82939,225,,Z,Väike-Õismäe,2026-05-23 07:37:12+03,2026-05-23
2,8,1236,34,59.43184,24.71297,233,,Z,Väike-Õismäe,2026-05-23 07:37:12+03,2026-05-23
2,8,1474,3,59.42785,24.67299,82,,Z,Äigrumäe,2026-05-23 07:37:12+03,2026-05-23
2,8,1476,61,59.4862,24.86359,23,,Z,Äigrumäe,2026-05-23 07:37:12+03,2026-05-23
2,8,1710,18,59.41226,24.63519,155,,Z,Väike-Õismäe,2026-05-23 07:37:12+03,2026-05-23
2,8,3393,91,59.44223,24.77468,68,,Z,Äigrumäe,2026-05-23 07:37:12+03,2026-05-23
2,8,1186,50,59.46355,24.82706,226,,Z,Väike-Õismäe,2026-05-23 07:37:42+03,2026-05-23
2,8,1236,34,59.43015,24.7074,240,,Z,Väike-Õismäe,2026-05-23 07:37:42+03,2026-05-23
2,8,1474,3,59.42846,24.67879,75,,Z,Äigrumäe,2026-05-23 07:37:42+03,2026-05-23
2,8,1476,61,59.48708,24.86611,71,,Z,Äigrumäe,2026-05-23 07:37:42+03,2026-05-23
2,8,1710,18,59.41225,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:37:42+03,2026-05-23
2,8,3393,91,59.44229,24.77498,68,,Z,Äigrumäe,2026-05-23 07:37:42+03,2026-05-23
2,8,1186,50,59.46223,24.82414,230,,Z,Väike-Õismäe,2026-05-23 07:38:13+03,2026-05-23
2,8,1236,34,59.43002,24.70697,240,,Z,Väike-Õismäe,2026-05-23 07:38:13+03,2026-05-23
2,8,1474,3,59.42869,24.68072,76,,Z,Äigrumäe,2026-05-23 07:38:13+03,2026-05-23
2,8,1476,61,59.48759,24.86836,60,,Z,Äigrumäe,2026-05-23 07:38:13+03,2026-05-23
2,8,1710,18,59.41225,24.63521,155,,Z,Väike-Õismäe,2026-05-23 07:38:13+03,2026-05-23
2,8,3393,91,59.44344,24.78187,80,,Z,Äigrumäe,2026-05-23 07:38:13+03,2026-05-23
2,8,1186,50,59.46075,24.81802,244,,Z,Väike-Õismäe,2026-05-23 07:38:43+03,2026-05-23
2,8,1236,34,59.42976,24.70617,237,,Z,Väike-Õismäe,2026-05-23 07:38:43+03,2026-05-23
2,8,1474,3,59.4293,24.68619,77,,Z,Äigrumäe,2026-05-23 07:38:43+03,2026-05-23
2,8,1476,61,59.48853,24.87168,62,,Z,Äigrumäe,2026-05-23 07:38:43+03,2026-05-23
2,8,1710,18,59.41225,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:38:43+03,2026-05-23
2,8,3393,91,59.44344,24.78306,92,,Z,Äigrumäe,2026-05-23 07:38:43+03,2026-05-23
2,8,1186,50,59.45909,24.81376,223,,Z,Väike-Õismäe,2026-05-23 07:39:13+03,2026-05-23
2,8,1236,34,59.42948,24.70537,235,,Z,Väike-Õismäe,2026-05-23 07:39:13+03,2026-05-23
2,8,1474,3,59.42954,24.69202,86,,Z,Äigrumäe,2026-05-23 07:39:13+03,2026-05-23
2,8,1476,61,59.48919,24.87385,60,,Z,Äigrumäe,2026-05-23 07:39:13+03,2026-05-23
2,8,1710,18,59.41225,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:39:13+03,2026-05-23
2,8,3393,91,59.44254,24.78908,115,,Z,Äigrumäe,2026-05-23 07:39:13+03,2026-05-23
2,8,1186,50,59.45679,24.81067,204,,Z,Väike-Õismäe,2026-05-23 07:39:43+03,2026-05-23
2,8,1236,34,59.4293,24.70436,250,,Z,Väike-Õismäe,2026-05-23 07:39:43+03,2026-05-23
2,8,1474,3,59.42959,24.69354,87,,Z,Äigrumäe,2026-05-23 07:39:43+03,2026-05-23
2,8,1476,61,59.49061,24.87872,59,,Z,Äigrumäe,2026-05-23 07:39:43+03,2026-05-23
2,8,1710,18,59.41226,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:39:43+03,2026-05-23
2,8,3393,91,59.44238,24.79102,101,,Z,Äigrumäe,2026-05-23 07:39:43+03,2026-05-23
2,8,1186,50,59.45398,24.80832,199,,Z,Väike-Õismäe,2026-05-23 07:40:13+03,2026-05-23
2,8,1236,34,59.42943,24.69899,278,,Z,Väike-Õismäe,2026-05-23 07:40:13+03,2026-05-23
2,8,1474,3,59.42932,24.69802,99,,Z,Äigrumäe,2026-05-23 07:40:13+03,2026-05-23
2,8,1476,61,59.48955,24.8807,166,,Z,Äigrumäe,2026-05-23 07:40:13+03,2026-05-23
2,8,1710,18,59.41226,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:40:13+03,2026-05-23
2,8,3393,91,59.44289,24.79459,75,,Z,Äigrumäe,2026-05-23 07:40:13+03,2026-05-23
2,8,1186,50,59.45152,24.80683,197,,Z,Väike-Õismäe,2026-05-23 07:40:43+03,2026-05-23
2,8,1236,34,59.42955,24.69671,276,,Z,Väike-Õismäe,2026-05-23 07:40:43+03,2026-05-23
2,8,1474,3,59.4293,24.69924,93,,Z,Äigrumäe,2026-05-23 07:40:43+03,2026-05-23
2,8,1476,61,59.48673,24.8817,155,,Z,Äigrumäe,2026-05-23 07:40:43+03,2026-05-23
2,8,1710,18,59.41226,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:40:43+03,2026-05-23
2,8,3393,91,59.44389,24.79665,36,,Z,Äigrumäe,2026-05-23 07:40:43+03,2026-05-23
2,8,1186,50,59.44846,24.80307,216,,Z,Väike-Õismäe,2026-05-23 07:41:13+03,2026-05-23
2,8,1236,34,59.42985,24.69126,277,,Z,Väike-Õismäe,2026-05-23 07:41:13+03,2026-05-23
2,8,1474,3,59.42929,24.69959,93,,Z,Äigrumäe,2026-05-23 07:41:13+03,2026-05-23
2,8,1476,61,59.4841,24.88447,151,,Z,Äigrumäe,2026-05-23 07:41:13+03,2026-05-23
2,8,1710,18,59.41226,24.6352,155,,Z,Väike-Õismäe,2026-05-23 07:41:13+03,2026-05-23
2,8,3393,91,59.44597,24.7999,38,,Z,Äigrumäe,2026-05-23 07:41:13+03,2026-05-23
2,8,1186,50,59.44816,24.80263,216,,Z,Väike-Õismäe,2026-05-23 07:41:43+03,2026-05-23
2,8,1236,34,59.4298,24.68837,268,,Z,Väike-Õismäe,2026-05-23 07:41:43+03,2026-05-23
2,8,1474,3,59.4292,24.70365,87,,Z,Äigrumäe,2026-05-23 07:41:43+03,2026-05-23
2,8,1476,61,59.48202,24.88825,138,,Z,Äigrumäe,2026-05-23 07:41:43+03,2026-05-23
2,8,1710,18,59.41226,24.63521,155,,Z,Väike-Õismäe,2026-05-23 07:41:43+03,2026-05-23
2,8,3393,91,59.4465,24.80071,38,,Z,Äigrumäe,2026-05-23 07:41:43+03,2026-05-23
2,8,1186,50,59.44515,24.79804,218,,Z,Väike-Õismäe,2026-05-23 07:42:13+03,2026-05-23
