stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,thoreb_id,date,source
1168,09501-1,Randla,,59.4486,24.69161,,,,1168,2026-05-23,gtfs
150690,00157-1,Kopli liinid,,59.46057,24.67744,,,,6308,2026-05-23,gtfs
150693,00158-1,Maleva,,59.45605,24.6892,,,,6309,2026-05-23,gtfs
150688,00155-1,Neeme,,59.45871,24.6839,,,,6306,2026-05-23,gtfs
150689,00156-1,Neeme,,59.45815,24.685,,,,6307,2026-05-23,gtfs
14382,09307-1,Paagi,,59.46373,24.70149,,,,14382,2026-05-23,gtfs
14383,09308-1,Paagi,,59.46356,24.70187,,,,14383,2026-05-23,gtfs
1163,09305-1,Paljassaare põik,,59.46497,24.69958,,,,1163,2026-05-23,gtfs
1159,09301-1,Lahesuu,,59.45591,24.69915,,,,1159,2026-05-23,gtfs
1160,09302-1,Lahesuu,,59.45616,24.69947,,,,1160,2026-05-23,gtfs
138131,09309-1,Liisu,,59.46985,24.71721,,,,5649,2026-05-23,gtfs
138132,09310-1,Liisu,,59.46926,24.71643,,,,5650,2026-05-23,gtfs
1161,09303-1,Paljassaare,,59.46013,24.70331,,,,1161,2026-05-23,gtfs
1162,09304-1,Paljassaare,,59.45993,24.7044,,,,1162,2026-05-23,gtfs
13154,09306-1,Pikakari,,59.47111,24.71967,,,,13154,2026-05-23,gtfs
156733,09004-1,Pikakari,,59.47115,24.71952,,,,5263,2026-05-23,gtfs
1169,09502-1,Maleva,,59.45466,24.68976,,,,1169,2026-05-23,gtfs
146740,09608-1,Supelranna,,59.44383,24.68727,,,,6145,2026-05-23,gtfs
1227,10603-1,Linnahall,,59.44384,24.75147,,,,1227,2026-05-23,gtfs
1221,10501-1,Põhja puiestee,,59.4437,24.74407,,,,1221,2026-05-23,gtfs
1222,10502-1,Põhja puiestee,,59.44347,24.74369,,,,1222,2026-05-23,gtfs
127993,10505-1,Põhja puiestee,,59.44372,24.74124,,,,110,2026-05-23,gtfs
1176,09604-1,Puhangu,,59.44609,24.69948,,,,1176,2026-05-23,gtfs
1177,09605-1,Supelranna,,59.44409,24.68784,,,,1177,2026-05-23,gtfs
1175,09603-1,Vihuri,,59.44392,24.69494,,,,1175,2026-05-23,gtfs
1173,09601-1,Pelguranna,,59.44688,24.69103,,,,1173,2026-05-23,gtfs
1626,21105-7,Balti jaam,,59.4411,24.74065,,,,1626,2026-05-23,gtfs
9115,21105-1,Balti jaam 1,,59.44082,24.73952,,,,9115,2026-05-23,gtfs
9111,21105-2,Balti jaam 2,,59.44091,24.73977,,,,9111,2026-05-23,gtfs
9112,21105-3,Balti jaam 3,,59.44097,24.73941,,,,9112,2026-05-23,gtfs
9113,21105-4,Balti jaam 4,,59.44103,24.73962,,,,9113,2026-05-23,gtfs
9114,21105-5,Balti jaam 5,,59.44115,24.74,,,,9114,2026-05-23,gtfs
1625,21105-6,Balti jaam 6,,59.44121,24.74025,,,,1625,2026-05-23,gtfs
1207,10007-1,Härjapea,,59.43787,24.71715,,,,1207,2026-05-23,gtfs
1208,10008-1,Härjapea,,59.43842,24.71679,,,,1208,2026-05-23,gtfs
1197,09904-1,Maisi,,59.44145,24.71351,,,,1197,2026-05-23,gtfs
1198,09905-1,Maisi,,59.44167,24.71354,,,,1198,2026-05-23,gtfs
1205,10005-1,Pelgulinn,,59.43541,24.72077,,,,1205,2026-05-23,gtfs
1206,10006-1,Pelgulinn,,59.43609,24.72016,,,,1206,2026-05-23,gtfs
1199,09906-1,Rukki,,59.44525,24.71094,,,,1199,2026-05-23,gtfs
1200,09907-1,Rukki,,59.44574,24.71087,,,,1200,2026-05-23,gtfs
1181,09704-1,Standard,,59.448,24.71134,,,,1181,2026-05-23,gtfs
1167,09404-1,Niidi,,59.44946,24.69904,,,,1167,2026-05-23,gtfs
1178,09701-1,Niidi,,59.44953,24.69943,,,,1178,2026-05-23,gtfs
1179,09702-1,Sitsi,,59.45301,24.70319,,,,1179,2026-05-23,gtfs
1180,09703-1,Sitsi,,59.45315,24.70303,,,,1180,2026-05-23,gtfs
1202,10002-1,Ädala,,59.43613,24.71174,,,,1202,2026-05-23,gtfs
1209,10101-1,Ädala,,59.43548,24.71198,,,,1209,2026-05-23,gtfs
129020,09606-1,Ehte,,59.44707,24.70033,,,,156,2026-05-23,gtfs
129021,09607-1,Ehte,,59.44592,24.70108,,,,157,2026-05-23,gtfs
1194,09901-1,Kolde puiestee,,59.44015,24.70749,,,,1194,2026-05-23,gtfs
1210,10201-1,Kolde puiestee,,59.43926,24.70791,,,,1210,2026-05-23,gtfs
1165,09402-1,Lõime,,59.45199,24.69406,,,,1165,2026-05-23,gtfs
1170,09503-1,Lõime,,59.45235,24.69314,,,,1170,2026-05-23,gtfs
1164,09401-1,Madala,,59.44931,24.69799,,,,1164,2026-05-23,gtfs
1171,09504-1,Madala,,59.44932,24.69751,,,,1171,2026-05-23,gtfs
1195,09902-1,Nisu,,59.44315,24.70439,,,,1195,2026-05-23,gtfs
1211,10202-1,Nisu,,59.44275,24.70435,,,,1211,2026-05-23,gtfs
1201,10001-1,Sõle,,59.43315,24.71577,,,,1201,2026-05-23,gtfs
1216,10305-1,Kalamaja,,59.44607,24.73821,,,,1216,2026-05-23,gtfs
1239,11003-1,Kelmiküla,,59.4362,24.72806,,,,1239,2026-05-23,gtfs
1981,21102-1,Balti jaam,,59.43975,24.73748,,,,1981,2026-05-23,gtfs
1192,09811-1,Erika,,59.45221,24.71846,,,,1192,2026-05-23,gtfs
1193,09812-1,Erika,,59.45305,24.71698,,,,1193,2026-05-23,gtfs
1217,10306-1,Kalamaja,,59.44463,24.73714,,,,1217,2026-05-23,gtfs
1189,09808-1,Karjamaa,,59.45364,24.71285,,,,1189,2026-05-23,gtfs
1190,09809-1,Karjamaa,,59.45386,24.71169,,,,1190,2026-05-23,gtfs
1214,10303-1,Kungla,,59.44738,24.72953,,,,1214,2026-05-23,gtfs
1215,10304-1,Kungla,,59.44778,24.72892,,,,1215,2026-05-23,gtfs
1187,09806-1,Tööstuse,,59.45375,24.70505,,,,1187,2026-05-23,gtfs
1188,09807-1,Tööstuse,,59.45399,24.70621,,,,1188,2026-05-23,gtfs
1212,10301-1,Volta,,59.44902,24.72567,,,,1212,2026-05-23,gtfs
1213,10302-1,Volta,,59.44987,24.72426,,,,1213,2026-05-23,gtfs
2866,20809-1,Aiaotsa,,59.49647,24.9113,,,,2866,2026-05-23,gtfs
2867,20808-1,Aiaotsa,,59.49684,24.911,,,,2867,2026-05-23,gtfs
2870,20812-1,Muuga,,59.48746,24.92761,,,,2870,2026-05-23,gtfs
2868,20811-1,Vesiniidu,,59.4908,24.91534,,,,2868,2026-05-23,gtfs
2869,20810-1,Vesiniidu,,59.4907,24.91596,,,,2869,2026-05-23,gtfs
9604,23655-1,Viimsi vallamaja,,59.4991,24.83638,,,,9604,2026-05-23,gtfs
2864,20807-1,Hansunõmme,,59.49805,24.90269,,,,2864,2026-05-23,gtfs
2865,20806-1,Hansunõmme,,59.4979,24.90169,,,,2865,2026-05-23,gtfs
10280,23661-1,Karulaugu,,59.51288,24.83564,,,,10280,2026-05-23,gtfs
138867,23709-1,Karulaugu,,59.51463,24.83676,,,,5719,2026-05-23,gtfs
4218,23641-1,Krillimäe,,59.51929,24.84234,,,,4218,2026-05-23,gtfs
4219,23642-1,Krillimäe,,59.51866,24.8397,,,,4219,2026-05-23,gtfs
2862,20805-1,Metsakasti,,59.49417,24.8937,,,,2862,2026-05-23,gtfs
2863,20804-1,Metsakasti,,59.4941,24.89382,,,,2863,2026-05-23,gtfs
1605,20802-1,Mõisapargi,,59.50619,24.82979,,,,1605,2026-05-23,gtfs
3117,20823-1,Mõisapargi,,59.50404,24.82818,,,,3117,2026-05-23,gtfs
4354,23650-1,Viimsi kool,,59.50806,24.8316,,,,4354,2026-05-23,gtfs
9811,23682-1,Viimsi keskus 2,,59.5091,24.82948,,,,9811,2026-05-23,gtfs
1617,16507-1,Iru,,59.46088,24.90639,,,,1617,2026-05-23,gtfs
